,AL00,AT00,BA00,BE00,BG00
3702,0.1856128,0.0,0.06029256,0.7590533,0.0
3703,0.08217305,0.0,0.03666059,0.9378036,0.0
3704,0.03550504,0.0,0.1098888,0.9499999,0.0
3705,0.0,0.0,0.1716582,0.9499999,0.0
3706,0.0,0.0,0.1901736,0.95,0.0
3707,0.0,0.0,0.05041407,0.9499999,0.0
3708,0.0,0.0,0.0,0.9499999,0.0
3709,0.002601741,0.0,0.0,0.95,0.0
3710,0.0,0.0,0.0,0.9499999,0.0
3711,0.0,0.0,0.0,0.8598742,0.0
3712,0.0,0.0,0.0,0.5523424,0.0
3713,0.0,0.0,0.0,0.4181144,0.0
3714,0.0,0.0,0.0,0.597216,0.0
3715,0.02315054,0.0,0.0,0.658283,0.0
3716,0.04452525,0.0,0.03401803,0.4240818,0.0
3717,0.02479076,0.0,0.009881466,0.201382,0.0
3718,0.1509185,0.0,0.02539962,0.1658064,0.0
3719,0.4977981,0.0,0.0,0.1590602,0.0
3720,0.95,0.0,0.0,0.03518233,0.0
3721,0.7500093,0.0,0.0,0.01603283,0.0
3722,0.7867777,0.0,0.0,0.05387489,0.0
3723,0.6761978,0.0,0.0,0.09520023,0.0
3724,0.3265373,0.0,0.0,0.2430613,0.0
3725,0.1517604,0.0,0.0,0.463475,0.0
3726,0.1023358,0.0,0.0,0.5130051,0.0
3727,0.01659335,0.0,0.0,0.479405,0.0
3728,0.0,0.0,0.0,0.3437763,0.0
3729,0.0,0.0,0.0,0.158594,0.0
3730,0.0,0.0,0.04724335,0.1089641,0.0
3731,0.0,0.0,0.1759307,0.1061724,0.0
3732,0.008560354,0.0,0.04964502,0.01469559,0.0
3733,0.0,0.0,0.0,0.01119827,0.0
3734,0.0,0.0,0.001237561,0.0,0.0
3735,0.0,0.0,0.0221362,4.97608e-05,0.0
3736,0.0,0.0,0.01271598,0.0,0.0
3737,0.0,0.0,0.0,0.002972392,0.0
3738,0.0,0.0,0.05640673,0.02914672,0.0
3739,0.002478118,0.0,0.1629701,0.04735731,0.0
3740,0.07829171,0.0,0.1071221,0.0635741,0.0
3741,0.02539498,0.0,0.1749358,0.1036002,0.0
3742,0.005262649,0.0,0.0988241,0.1258874,0.0
3743,0.02178792,0.0,0.03445041,0.0578322,0.0
3744,0.0,0.0,0.05274854,0.08597814,0.0
3745,0.0,0.0,0.01164922,0.1855228,0.0
3746,0.0,0.0,0.02703188,0.5538965,0.0
3747,0.0,0.0,0.08209281,0.5151619,0.0
3748,0.0135624,0.0,0.0676406,0.3435493,0.0
3749,0.001479184,0.0,0.1773011,0.4976321,0.0
3750,0.0,0.0,0.28221,0.4469993,0.0
3751,0.01771221,0.0,0.2597125,0.8490431,0.0
3752,0.1194866,0.0,0.1048858,0.9183277,0.0
3753,0.1827122,0.0,0.04818051,0.9002587,0.0
3754,0.1084908,0.0,0.05250366,0.7429037,0.0
3755,0.1523573,0.0,0.0331146,0.7030081,0.0
3756,0.08299319,0.0,0.01785822,0.7812046,0.0
3757,0.09465103,0.0,0.01617707,0.9434857,0.0
3758,0.05981652,0.0,0.05167913,0.7860048,0.0
3759,0.1448056,0.0,0.07694192,0.5383331,0.0
3760,0.31284,0.0,0.06224974,0.4311696,0.0
3761,0.3823977,0.0,0.1051354,0.4088154,0.0
3762,0.3518628,0.0,0.09605753,0.3743989,0.0
3763,0.1444105,0.0,0.1394689,0.4043134,0.0
3764,0.1080884,0.0,0.1103432,0.4086728,0.0
3765,0.05474194,0.0,0.07807323,0.2421168,0.0
3766,0.00667461,0.0,0.1598364,0.2559409,0.0
3767,0.0,0.0,0.4381989,0.4220119,0.0
3768,0.0,0.0,0.3922541,0.4686718,0.0
3769,0.0,0.0,0.2350655,0.4058467,0.0
3770,0.008109012,0.0,0.2872992,0.6199592,0.0
3771,0.0,0.0,0.2112712,0.4904966,0.0
3772,0.03095453,0.0,0.2237539,0.3535421,0.0
3773,0.03207546,0.0,0.5809212,0.2951951,0.0
3774,0.05084299,0.0,0.5848314,0.3017164,0.0
3775,0.1134248,0.0,0.7647108,0.2812128,0.0
3776,0.1140502,0.0,0.7573421,0.2224389,0.0
3777,0.1696537,0.0,0.7867057,0.26757,0.0
3778,0.1661433,0.0,0.6145228,0.3769366,0.0
3779,0.04513003,0.0,0.9298312,0.3764899,0.0
3780,0.06245545,0.0,0.8770736,0.274039,0.0
3781,0.01651551,0.0,0.7762804,0.3338538,0.0
3782,0.004677728,0.0,0.8765205,0.3802537,0.0
3783,0.03710115,0.0,0.9261416,0.5259809,0.0
3784,0.03394669,0.0,0.2909573,0.5465357,0.0
3785,0.0,0.0,0.1384438,0.8777809,0.0
3786,0.0,0.0,0.2533863,0.943228,0.0
3787,0.003246831,0.0,0.3278947,0.9395055,0.0
3788,0.0,0.0,0.1654477,0.9148018,0.0
3789,0.0,0.0,0.2194261,0.8930033,0.0
3790,0.0,0.0,0.2952923,0.9499999,0.0
3791,0.0,0.0,0.2716132,0.9499999,0.0
3792,0.02817433,0.0,0.3935547,0.9499999,0.0
3793,0.05093982,0.0,0.2024062,0.9499999,0.0
3794,0.04134084,0.0,0.09250173,0.9499999,0.0
3795,0.03315564,0.0,0.05767357,0.9499999,0.0
3796,0.00250948,0.0,0.08330959,0.8932123,0.0
3797,0.0,0.0,0.1472969,0.8260995,0.0
3798,0.009295505,0.0,0.05475152,0.9499999,0.0
3799,0.06843553,0.0,0.2545467,0.9499999,0.0
3800,0.2328972,0.0,0.4257758,0.9478885,0.0
3801,0.3162858,0.0,0.6826818,0.8659241,0.0
3802,0.3583119,0.0,0.3672363,0.8647177,0.0
3803,0.2186393,0.0,0.1961654,0.7675823,0.0
3804,0.04058217,0.0,0.04813985,0.8150181,0.0
3805,0.03998353,0.0,0.01821021,0.515846,0.0
3806,0.021882,0.0,0.01550448,0.6566295,0.0
3807,0.171839,0.0,0.00651962,0.7301785,0.0
3808,0.3402625,0.0,0.0,0.6122882,0.0
3809,0.41898,0.0,0.0,0.4778531,0.0
3810,0.3799218,0.0,0.0,0.3631772,0.0
3811,0.3156815,0.0,0.0,0.3814245,0.0
3812,0.1637973,0.0,0.0,0.3254926,0.0
3813,0.04680546,0.0,0.04749618,0.212516,0.0
3814,0.05644928,0.0,0.06804134,0.1114901,0.0
3815,0.07318594,0.0,0.03272558,0.09099206,0.0
3816,0.2199823,0.0,0.0,0.0781189,0.0
3817,0.4916819,0.0,0.005754089,0.06988011,0.0
3818,0.4994458,0.0,0.0,0.1205861,0.0
3819,0.4892824,0.0,0.0,0.2411404,0.0
3820,0.3404084,0.0,0.0,0.513117,0.0
3821,0.3330899,0.0,0.0,0.517708,0.0
3822,0.1982129,0.0,0.002362847,0.7020526,0.0
3823,0.1905246,0.0,0.0,0.6084558,0.0
3824,0.09281205,0.0,0.0308702,0.5175588,0.0
3825,0.01995996,0.0,0.005722959,0.687631,0.0
3826,0.02936506,0.0,0.0,0.8288707,0.0
3827,0.03667068,0.0,0.0,0.8024959,0.0
3828,0.02829406,0.0,0.0,0.7387988,0.0
3829,0.04693744,0.0,0.0,0.8645641,0.0
3830,0.0136081,0.0,0.0,0.7368098,0.0
3831,0.08267175,0.0,0.0,0.8767085,0.0
3832,0.04968438,0.0,0.0,0.9185224,0.0
3833,0.06330775,0.0,0.0,0.9014118,0.0
3834,0.0530552,0.0,0.007132367,0.804361,0.0
3835,0.03222767,0.0,0.05652891,0.6818829,0.0
3836,0.008195635,0.0,0.05751754,0.6622985,0.0
3837,0.0,0.0,0.09719747,0.7848389,0.0
3838,0.0,0.0,0.07161464,0.8990439,0.0
3839,0.01382024,0.0,0.09204464,0.9319156,0.0
3840,0.000558346,0.0,0.286884,0.8614054,0.0
3841,0.00822651,0.0,0.3496881,0.4024511,0.0
3842,0.08148168,0.0,0.1441236,0.4365453,0.0
3843,0.1399699,0.0,0.03033393,0.6514743,0.0
3844,0.003299491,0.0,0.03842022,0.4815958,0.0
3845,0.0,0.0,0.04209151,0.3772956,0.0
3846,0.0,0.0,0.01040525,0.388978,0.0
3847,0.0,0.0,0.02624358,0.2101467,0.0
3848,0.02206816,0.0,0.1029469,0.1781947,0.0
3849,0.004661339,0.0,0.07474741,0.170811,0.0
3850,0.04536074,0.0,0.02878332,0.1525098,0.0
3851,0.0,0.0,0.01242522,0.1441922,0.0
3852,0.0,0.0,0.03854441,0.2396268,0.0
3853,0.006280418,0.0,0.04569693,0.2486052,0.0
3854,0.0462539,0.0,0.05948478,0.2860258,0.0
3855,0.02759205,0.0,0.001155419,0.1820569,0.0
3856,0.0,0.0,0.0,0.1606534,0.0
3857,0.04472962,0.0,0.0,0.1289469,0.0
3858,0.0297452,0.0,0.000385975,0.1050378,0.0
3859,0.1042453,0.0,0.0649756,0.1503045,0.0
3860,0.1223312,0.0,0.09741881,0.1687306,0.0
3861,0.2842533,0.0,0.07913939,0.1445653,0.0
3862,0.1207712,0.0,0.2640508,0.2932774,0.0
3863,0.07146898,0.0,0.3091766,0.152387,0.0
3864,0.005512803,0.0,0.2269989,0.08163167,0.0
3865,0.0,0.0,0.1376155,0.09212683,0.0
3866,0.0,0.0,0.04526469,0.06319174,0.0
3867,0.0,0.0,0.02626481,0.06083694,0.0
3868,0.003507982,0.0,0.04472494,0.1297431,0.0
3869,0.0192754,0.0,0.02883371,0.2896087,0.0
3870,0.01245149,0.0,0.0,0.3315075,0.0
3871,0.02677035,0.0,0.0,0.2523752,0.0
3872,0.02928225,0.0,0.0,0.1871741,0.0
3873,0.0,0.0,0.0,0.128473,0.0
3874,0.0,0.0,0.0,0.09642932,0.0
3875,0.0,0.0,0.0,0.1160912,0.0
3876,0.004175122,0.0,0.0,0.04153701,0.0
3877,0.06069547,0.0,0.0,0.008440205,0.0
3878,0.06565665,0.0,0.0,0.01015021,0.0
3879,0.03567386,0.0,0.0,0.000874,0.0
3880,0.0,0.0,0.0,0.0,0.0
3881,0.0,0.0,0.0,0.0,0.0
3882,0.0,0.0,0.004894086,0.0,0.0
3883,0.0,0.0,0.01386664,0.0,0.0
3884,0.0,0.0,0.07215759,0.0,0.0
3885,0.0,0.0,0.01270543,0.0,0.0
3886,0.04806344,0.0,0.0495173,0.0,0.0
3887,0.09644172,0.0,0.04305245,2.3544e-05,0.0
3888,0.2255435,0.0,0.07064116,0.0,0.0
3889,0.04571376,0.0,0.02074962,0.0,0.0
3890,0.05004399,0.0,0.004672861,0.0,0.0
3891,0.04360586,0.0,0.0,2.73e-05,0.0
3892,0.007539362,0.0,0.0,0.02302362,0.0
3893,0.0,0.0,0.0,0.07465094,0.0
3894,0.0,0.0,0.0,0.1009443,0.0
3895,0.0,0.0,0.0,0.1776843,0.0
3896,0.0,0.0,0.0,0.2130578,0.0
3897,0.0,0.0,0.00231396,0.2090935,0.0
3898,0.0,0.0,0.01296188,0.2213648,0.0
3899,0.0,0.0,0.0228616,0.223773,0.0
3900,0.0,0.0,0.0,0.1370108,0.0
3901,0.0,0.0,0.0,0.1973887,0.0
3902,0.0,0.0,0.0,0.04821927,0.0
3903,0.0,0.0,0.0,0.04103954,0.0
3904,0.0,0.0,0.0,0.01513784,0.0
3905,0.0,0.0,0.0,0.00325712,0.0
3906,0.0,0.0,0.0,0.01024219,0.0
3907,0.0,0.0,0.0,0.004337376,0.0
3908,0.02191173,0.0,0.0,0.005335841,0.0
3909,0.02268812,0.0,0.01274405,0.04946202,0.0
3910,0.01423996,0.0,0.0225143,0.06421867,0.0
3911,0.04616144,0.0,0.0197885,0.04108085,0.0
3912,0.001157983,0.0,0.03482291,0.1412384,0.0
3913,0.0,0.0,0.0,0.2117996,0.0
3914,0.001757481,0.0,0.0,0.3757623,0.0
3915,0.007644282,0.0,0.0,0.2216943,0.0
3916,0.03945573,0.0,0.0,0.1419262,0.0
3917,0.0,0.0,0.0,0.1223084,0.0
3918,0.0,0.0,0.0,0.06112001,0.0
3919,0.0,0.0,0.0,0.1453524,0.0
3920,0.009546006,0.0,0.0,0.1023033,0.0
3921,0.001017895,0.0,0.0,0.06530647,0.0
3922,0.0,0.0,0.0,0.02211441,0.0
3923,0.0,0.0,0.0,0.02486262,0.0
3924,0.0,0.0,0.00553607,0.04814996,0.0
3925,0.02135976,0.0,0.01495574,0.08326714,0.0
3926,0.01175668,0.0,0.07142071,0.03710509,0.0
3927,0.04598756,0.0,0.09555279,0.03894611,0.0
3928,0.08039568,0.0,0.05247585,0.0227154,0.0
3929,0.03627684,0.0,0.06830449,0.03930392,0.0
3930,0.0,0.0,0.02116604,0.02143343,0.0
3931,0.0,0.0,0.01427318,0.01784742,0.0
3932,0.0,0.0,0.01721707,0.04865805,0.0
3933,0.02202027,0.0,0.04472529,0.04062937,0.0
3934,0.07696085,0.0,0.1653031,0.06102521,0.0
3935,0.212357,0.0,0.3674365,0.2069284,0.0
3936,0.5023675,0.0,0.2852772,0.5472745,0.0
3937,0.6324311,0.0,0.2350728,0.8859202,0.0
3938,0.9207393,0.0,0.3706179,0.9499999,0.0
3939,0.6156145,0.0,0.2312817,0.9499999,0.0
3940,0.6865356,0.0,0.1479017,0.9499999,0.0
3941,0.4015702,0.0,0.3703348,0.9499999,0.0
3942,0.3299404,0.0,0.3648686,0.9499999,0.0
3943,0.4876411,0.0,0.3665129,0.9456025,0.0
3944,0.5412842,0.0,0.2166085,0.8119351,0.0
3945,0.9059178,0.0,0.1576544,0.6804767,0.0
3946,0.95,0.0,0.08863737,0.5688238,0.0
3947,0.6015027,0.0,0.2235238,0.4685543,0.0
3948,0.5782357,0.0,0.207648,0.4434041,0.0
3949,0.344768,0.0,0.2538042,0.6736199,0.0
3950,0.3088957,0.0,0.2996049,0.7583225,0.0
3951,0.6301892,0.0,0.3528173,0.8397802,0.0
3952,0.7039863,0.0,0.1328332,0.8256186,0.0
3953,0.4639839,0.0,0.0520138,0.9471676,0.0
3954,0.5675105,0.0,0.0675503,0.948977,0.0
3955,0.8447706,0.0,0.1047998,0.9354088,0.0
3956,0.8494166,0.0,0.03070354,0.8718824,0.0
3957,0.7162647,0.0,0.04730139,0.6227196,0.0
3958,0.6869763,0.0,0.09945574,0.8393443,0.0
3959,0.6067333,0.0,0.02262199,0.9283726,0.0
3960,0.95,0.0,0.04185719,0.9381333,0.0
3961,0.95,0.0,0.02890587,0.9499999,0.0
3962,0.9499999,0.0,0.0,0.9499999,0.0
3963,0.95,0.0,0.001134556,0.9499999,0.0
3964,0.933571,0.0,0.03759867,0.9499999,0.0
3965,0.9322582,0.0,0.1085301,0.9499999,0.0
3966,0.6585873,0.0,0.0599106,0.9499999,0.0
3967,0.2314153,0.0,0.2385616,0.9499999,0.0
3968,0.08173478,0.0,0.3304761,0.9499999,0.0
3969,0.03220921,0.0,0.4219789,0.9499999,0.0
3970,0.006999403,0.0,0.1148492,0.9499999,0.0
3971,0.0,0.0,0.03138785,0.9499999,0.0
3972,0.0,0.0,0.0,0.9499999,0.0
3973,0.0,0.0,0.0,0.9142542,0.0
3974,0.0,0.0,0.0,0.9177046,0.0
3975,0.05518617,0.0,0.0,0.900166,0.0
3976,0.08350922,0.0,0.0,0.68233,0.0
3977,0.08839248,0.0,0.0,0.4899097,0.0
3978,0.06344589,0.0,0.0,0.4378791,0.0
3979,0.0566361,0.0,0.0,0.5938928,0.0
3980,0.0132512,0.0,0.0,0.7114218,0.0
3981,0.0,0.0,0.02104256,0.7258516,0.0
3982,0.01552602,0.0,0.06487232,0.4378858,0.0
3983,0.006865263,0.0,0.08846083,0.2647448,0.0
3984,0.01038555,0.0,0.02367887,0.1445945,0.0
3985,0.01415591,0.0,0.09762892,0.06825341,0.0
3986,0.01052413,0.0,0.02687577,0.05183882,0.0
3987,0.03911766,0.0,0.01246424,0.05587141,0.0
3988,0.02341826,0.0,0.0,0.08645532,0.0
3989,0.01996248,0.0,0.0,0.04874756,0.0
3990,0.003110858,0.0,0.0,0.05596124,0.0
3991,0.0138769,0.0,0.0,0.0131,0.0
3992,0.0,0.0,0.0,0.002545395,0.0
3993,0.0,0.0,0.0,0.0,0.0
3994,0.0,0.0,0.0,0.0,0.0
3995,0.0,0.0,0.0,0.0,0.0
3996,0.0,0.0,0.0,0.0,0.0
3997,0.0,0.0,0.0,0.01407641,0.0
3998,0.0,0.0,0.0,0.0263866,0.0
3999,0.0193658,0.0,0.0,0.05712459,0.0
4000,0.01331303,0.0,0.0,0.04653836,0.0
4001,0.007475099,0.0,0.0,0.03186022,0.0
4002,0.0,0.0,0.006574697,0.01546551,0.0
4003,0.0,0.0,0.03393989,0.004317695,0.0
4004,0.0,0.0,0.03670333,0.002498303,0.0
4005,0.0,0.0,0.08373601,0.001633629,0.0
4006,0.0,0.0,0.0514553,0.000320086,0.0
4007,0.007150353,0.0,0.0404947,0.00158223,0.0
4008,0.0,0.0,0.1172041,0.0,0.0
4009,0.0,0.0,0.1289287,0.0,0.0
4010,0.005710335,0.0,0.03655878,0.001538805,0.0
4011,0.04176311,0.0,0.0,0.001855331,0.0
4012,0.0,0.0,0.0,6.63013e-05,0.0
4013,0.0,0.0,0.0,0.008324826,0.0
4014,0.0,0.0,0.0,0.008955251,0.0
4015,0.0,0.0,0.0,0.0,0.0
4016,0.0,0.0,0.01095517,0.0,0.0
4017,0.0,0.0,0.007422172,0.00091136,0.0
4018,0.0,0.0,0.0,0.000132042,0.0
4019,0.0,0.0,0.0,0.0,0.0
4020,0.0,0.0,0.0,0.008798046,0.0
4021,0.0,0.0,0.0,0.01280546,0.0
4022,0.003558767,0.0,0.0,0.02422502,0.0
4023,0.0,0.0,0.0,0.01309195,0.0
4024,0.0,0.0,0.0,0.02590206,0.0
4025,0.0,0.0,0.0,0.02476637,0.0
4026,0.0,0.0,0.0,0.015793,0.0
4027,0.005675981,0.0,0.0,0.03795398,0.0
4028,0.00216153,0.0,0.008413801,0.03963302,0.0
4029,0.03129233,0.0,0.0,0.02067445,0.0
4030,0.0,0.0,0.03792302,0.05634579,0.0
4031,0.006315586,0.0,0.03088363,0.005196969,0.0
4032,0.009429397,0.0,0.01355078,0.0,0.0
4033,0.03836973,0.0,0.0,0.0,0.0
4034,0.07558651,0.0,0.0,0.0,0.0
4035,0.1432212,0.0,0.0,0.0,0.0
4036,0.2377784,0.0,0.003803386,0.007192684,0.0
4037,0.2577938,0.0,0.002242156,0.08134138,0.0
4038,0.2363902,0.0,3.82e-05,0.1298503,0.0
4039,0.2100551,0.0,0.04727052,0.1297772,0.0
4040,0.06449211,0.0,0.1754176,0.1346792,0.0
4041,0.000928874,0.0,0.2338407,0.1174139,0.0
4042,0.05109702,0.0,0.3801636,0.1173304,0.0
4043,0.04605129,0.0,0.2391446,0.1469365,0.0
4044,0.03582196,0.0,0.1463224,0.06736581,0.0
4045,0.02452986,0.0,0.1412405,0.04605882,0.0
4046,0.0,0.0,0.1408918,0.04507587,0.0
4047,0.0,0.0,0.05390715,0.005610715,0.0
4048,0.0,0.0,0.04348972,0.0,0.0
4049,0.0,0.0,0.01750029,0.001053784,0.0
4050,0.0,0.0,0.0,0.0,0.0
4051,0.0,0.0,0.0,4.9819e-06,0.0
4052,0.0,0.0,0.000894808,0.0,0.0
4053,0.0,0.0,0.0,0.0,0.0
4054,0.03923432,0.0,0.02086582,0.0,0.0
4055,0.09118304,0.0,0.03352891,0.0,0.0
4056,0.3117458,0.0,0.08638939,0.0,0.0
4057,0.2005114,0.0,0.04385906,0.0,0.0
4058,0.3639692,0.0,0.03267631,0.0,0.0
4059,0.3481231,0.0,0.007116727,0.006806605,0.0
4060,0.2081105,0.0,0.00136489,0.07132553,0.0
4061,0.1714698,0.0,0.0299803,0.07158054,0.0
4062,0.2322445,0.0,0.03546051,0.08149459,0.0
4063,0.254492,0.0,0.00374819,0.07980273,0.0
4064,0.2282964,0.0,0.1097441,0.0361788,0.0
4065,0.004088206,0.0,0.23354,0.007113846,0.0
4066,0.0,0.0,0.3067028,0.01894287,0.0
4067,0.03314317,0.0,0.36508,0.01873568,0.0
4068,0.09388015,0.0,0.1654819,0.001886152,0.0
4069,0.09933758,0.0,0.08185217,0.006725368,0.0
4070,0.1148634,0.0,0.07997732,0.000191757,0.0
4071,0.08861746,0.0,0.0894088,0.002118957,0.0
4072,0.009688389,0.0,0.006708376,0.0,0.0
4073,0.0,0.0,0.0,0.002083284,0.0
4074,0.0,0.0,0.0,0.01980428,0.0
4075,0.0,0.0,0.0,0.000144978,0.0
4076,0.0341809,0.0,0.0,0.0,0.0
4077,0.04734293,0.0,0.02051086,0.0,0.0
4078,0.04089025,0.0,0.03785603,5.55466e-06,0.0
4079,0.1435317,0.0,0.0368777,0.0,0.0
4080,0.1628316,0.0,0.06228431,0.0,0.0
4081,0.2727731,0.0,0.006260336,0.0,0.0
4082,0.40381,0.0,0.01731254,0.001367233,0.0
4083,0.4904559,0.0,0.0640583,0.0,0.0
4084,0.8029193,0.0,0.03858588,0.0,0.0
4085,0.7091758,0.0,0.08391942,0.0,0.0
4086,0.4796569,0.0,0.08109938,0.0,0.0
4087,0.2909505,0.0,0.1444468,0.01364922,0.0
4088,0.1935299,0.0,0.2048498,0.01438607,0.0
4089,0.08787376,0.0,0.1870211,0.009000827,0.0
4090,0.0,0.0,0.2300524,0.0,0.0
4091,0.0,0.0,0.1684451,0.0,0.0
4092,0.0,0.0,0.09271975,4.78082e-05,0.0
4093,0.0,0.0,0.0324452,0.000593728,0.0
4094,0.0,0.0,0.01172692,0.0,0.0
4095,0.0,0.0,0.0,0.000249028,0.0
4096,0.016635,0.0,0.0,6.69497e-05,0.0
4097,0.03396733,0.0,0.0,0.0,0.0
4098,0.04273366,0.0,0.0,0.0,0.0
4099,0.007203064,0.0,0.0,0.0,0.0
4100,0.03087597,0.0,0.02144345,0.0,0.0
4101,0.06113829,0.0,0.0304126,0.0,0.0
4102,0.09844469,0.0,0.07316176,0.0,0.0
4103,0.2689104,0.0,0.1739748,0.0,0.0
4104,0.5998256,0.0,0.1302375,0.0,0.0
4105,0.6097793,0.0,0.06557774,1.80238e-05,0.0
4106,0.9099545,0.0,0.07699759,0.03885125,0.0
4107,0.649603,0.0,0.04209124,0.05554673,0.0
4108,0.7782286,0.0,0.06966808,0.0293672,0.0
4109,0.5035768,0.0,0.2593784,0.02255936,0.0
4110,0.3520258,0.0,0.114693,0.0344832,0.0
4111,0.4197503,0.0,0.03966067,0.01709651,0.0
4112,0.3659092,0.0,0.01626363,0.003032767,0.0
4113,0.3564027,0.0,0.02515153,0.02816545,0.0
4114,0.2057875,0.0,0.009166365,0.03875783,0.0
4115,0.01022846,0.0,0.1248287,0.01545278,0.0
4116,0.007130973,0.0,0.178779,0.002625638,0.0
4117,0.0,0.0,0.2780807,0.0044791,0.0
4118,0.0,0.0,0.3326669,0.003494384,0.0
4119,0.0,0.0,0.3527963,0.01636397,0.0
4120,0.0,0.0,0.07507014,0.01945189,0.0
4121,0.0,0.0,0.0,0.02101991,0.0
4122,0.0,0.0,0.0,0.009903551,0.0
4123,0.006370774,0.0,0.0,0.000130675,0.0
4124,0.03187746,0.0,0.0,0.0,0.0
4125,0.07051587,0.0,0.05252268,0.0,0.0
4126,0.1248061,0.0,0.2117417,0.0,0.0
4127,0.1421168,0.0,0.1089696,0.0,0.0
4128,0.7294791,0.0,0.2014091,0.001090353,0.0
4129,0.8394791,0.0,0.1873261,0.009282855,0.0
4130,0.6003247,0.0,0.06401753,8.28844e-07,0.0
4131,0.3927566,0.0,0.03531366,0.0,0.0
4132,0.182368,0.0,0.07315939,0.0,0.0
4133,0.05414692,0.0,0.1738722,1.28429e-05,0.0
4134,0.0,0.0,0.04461081,0.006281227,0.0
4135,0.0,0.0,0.05914042,0.002007117,0.0
4136,0.0,0.0,0.05677915,0.000414666,0.0
4137,0.01646022,0.0,0.177767,0.000340285,0.0
4138,0.03649874,0.0,0.09697331,0.002228326,0.0
4139,0.0,0.0,0.03849468,0.03914439,0.0
4140,0.0,0.0,0.0,0.2258923,0.0
4141,0.0,0.0,0.0,0.3697662,0.0
4142,0.0,0.0,0.0,0.6736445,0.0
4143,0.02745868,0.0,0.0,0.780009,0.0
4144,0.04117142,0.0,0.0,0.5203806,0.0
4145,0.03026202,0.0,0.0,0.3495336,0.0
4146,0.006450905,0.0,0.0,0.3886879,0.0
4147,0.0,0.0,0.0,0.6430545,0.0
4148,0.0,0.0,0.02447539,0.7894555,0.0
4149,0.0,0.0,0.06543837,0.8189192,0.0
4150,0.0,0.0,0.08700463,0.6211941,0.0
4151,0.0244107,0.0,0.08805037,0.3762696,0.0
4152,0.06273688,0.0,0.03124386,0.1710808,0.0
4153,0.05847824,0.0,0.09873649,0.06585652,0.0
4154,0.009020482,0.0,0.0268399,0.04185026,0.0
4155,0.004158691,0.0,0.03992684,0.02499449,0.0
4156,0.0,0.0,0.02763667,0.01670134,0.0
4157,0.004277058,0.0,0.04739904,0.001095636,0.0
4158,0.02191395,0.0,0.1178907,0.005052082,0.0
4159,0.06734467,0.0,0.1658793,0.004276372,0.0
4160,0.04867768,0.0,0.2281299,0.02686912,0.0
4161,0.03837894,0.0,0.3151816,0.07617828,0.0
4162,0.09226079,0.0,0.3172145,0.1568233,0.0
4163,0.07308071,0.0,0.2827659,0.1438858,0.0
4164,0.04975317,0.0,0.4167217,0.124628,0.0
4165,0.1227584,0.0,0.2658608,0.1347824,0.0
4166,0.1766727,0.0,0.3449072,0.08628181,0.0
4167,0.6564489,0.0,0.4088054,0.1554002,0.0
4168,0.4681758,0.0,0.3841103,0.2111308,0.0
4169,0.4131247,0.0,0.5125523,0.2073274,0.0
4170,0.2379166,0.0,0.520575,0.388951,0.0
4171,0.2370854,0.0,0.2146568,0.7828313,0.0
4172,0.4385574,0.0,0.2095495,0.9499999,0.0
4173,0.3455442,0.0,0.4933031,0.9499999,0.0
4174,0.1448324,0.0,0.1357314,0.9499999,0.0
4175,0.154793,0.0,0.02124469,0.9499999,0.0
4176,0.05181814,0.0,0.0511251,0.9499999,0.0
4177,0.00660873,0.0,0.1018745,0.9499999,0.0
4178,0.1046184,0.0,0.07616211,0.9499999,0.0
4179,0.3285761,0.0,0.0,0.9499999,0.0
4180,0.108958,0.0,0.007536826,0.9499999,0.0
4181,0.1431678,0.0,0.07263462,0.9499999,0.0
4182,0.05209317,0.0,0.0893837,0.9499999,0.0
4183,0.03464121,0.0,0.09395759,0.8488754,0.0
4184,0.07172775,0.0,0.05675584,0.8622,0.0
4185,0.03656714,0.0,0.004294039,0.9499999,0.0
4186,0.1123345,0.0,0.001019074,0.9499999,0.0
4187,0.0,0.0,0.0,0.9499999,0.0
4188,0.0,0.0,0.02740134,0.9499999,0.0
4189,0.000668331,0.0,0.06969838,0.9499999,0.0
4190,0.08442292,0.0,0.1211012,0.9499999,0.0
4191,0.08000034,0.0,0.03080768,0.9499999,0.0
4192,0.01307211,0.0,0.004512024,0.9335318,0.0
4193,0.01189279,0.0,0.0,0.7075077,0.0
4194,0.0,0.0,0.0,0.5005878,0.0
4195,0.02413227,0.0,0.0,0.5375646,0.0
4196,0.04258905,0.0,0.02505159,0.4399903,0.0
4197,0.1416687,0.0,0.0102754,0.3239288,0.0
4198,0.07155212,0.0,0.06531642,0.4270822,0.0
4199,0.09117274,0.0,0.07073577,0.1880687,0.0
4200,0.07587437,0.0,0.03992787,0.08073635,0.0
4201,0.09238725,0.0,0.01739395,0.08911937,0.0
4202,0.08794891,0.0,0.0,0.08908898,0.0
4203,0.08442918,0.0,0.0,0.1697702,0.0
4204,0.05836593,0.0,0.0,0.4685064,0.0
4205,0.002543217,0.0,0.0,0.8990221,0.0
4206,0.0,0.0,0.0,0.8406551,0.0
4207,0.0,0.0,0.0,0.5737513,0.0
4208,0.0,0.0,0.0,0.3491755,0.0
4209,0.0,0.0,0.0,0.3218406,0.0
4210,0.0,0.0,0.0,0.3474427,0.0
