,Node/Line,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector
6330,DE00-DKE1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-585.0,DE2030,,,IoSN Lite,Electricity
6331,DE00-DKW1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-3500.0,DE2030,,,IoSN Lite,Electricity
6332,DE00-FR00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-3000.0,DE2030,,,IoSN Lite,Electricity
6333,DE00-LUG1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1000.0,DE2030,,,IoSN Lite,Electricity
6334,DE00-LUV1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1300.0,DE2030,,,IoSN Lite,Electricity
6335,DE00-NL00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-5000.0,DE2030,,,IoSN Lite,Electricity
6336,DE00-NOS0,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1400.0,DE2030,,,IoSN Lite,Electricity
6337,DE00-PLE0,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-3000.0,DE2030,,,IoSN Lite,Electricity
6338,DE00-SE04,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-615.0,DE2030,,,IoSN Lite,Electricity
6339,DE00-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1400.0,DE2030,,,IoSN Lite,Electricity
6340,DEKF-DKKF,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-400.0,DE2030,,,IoSN Lite,Electricity
6341,DKE1-DKKF,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-600.0,DE2030,,,IoSN Lite,Electricity
6342,DKE1-DKW1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-590.0,DE2030,,,IoSN Lite,Electricity
6343,DKE1-SE04,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1300.0,DE2030,,,IoSN Lite,Electricity
6344,DKW1-NL00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-700.0,DE2030,,,IoSN Lite,Electricity
6345,DKW1-NOS0,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1640.0,DE2030,,,IoSN Lite,Electricity
6346,DKW1-SE03,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-680.0,DE2030,,,IoSN Lite,Electricity
6347,DKW1-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1400.0,DE2030,,,IoSN Lite,Electricity
6348,EE00-FI00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1000.0,DE2030,,,IoSN Lite,Electricity
6349,EE00-LV00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-900.0,DE2030,,,IoSN Lite,Electricity
6350,ES00-FR00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-5000.0,DE2030,,,IoSN Lite,Electricity
6351,ES00-PT00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-3500.0,DE2030,,,IoSN Lite,Electricity
6352,FI00-SE01,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-2000.0,DE2030,,,IoSN Lite,Electricity
6353,FI00-SE03,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1200.0,DE2030,,,IoSN Lite,Electricity
6354,FR00-ITN1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-2000.0,DE2030,,,IoSN Lite,Electricity
6355,FR00-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-4000.0,DE2030,,,IoSN Lite,Electricity
6356,FR15-ITCO,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-180.0,DE2030,,,IoSN Lite,Electricity
6357,GR00-GR03,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-800.0,DE2030,,,IoSN Lite,Electricity
6358,GR00-ITS1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-500.0,DE2030,,,IoSN Lite,Electricity
6359,GR00-MK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-850.0,DE2030,,,IoSN Lite,Electricity
6360,GR00-TR00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-580.0,DE2030,,,IoSN Lite,Electricity
6361,HR00-HU00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1700.0,DE2030,,,IoSN Lite,Electricity
6362,HR00-RS00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-500.0,DE2030,,,IoSN Lite,Electricity
6363,HR00-SI00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-2000.0,DE2030,,,IoSN Lite,Electricity
6364,HU00-RO00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1100.0,DE2030,,,IoSN Lite,Electricity
6365,HU00-RS00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-600.0,DE2030,,,IoSN Lite,Electricity
6366,HU00-SI00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1200.0,DE2030,,,IoSN Lite,Electricity
6367,HU00-SK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-2600.0,DE2030,,,IoSN Lite,Electricity
6368,HU00-UA01,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-650.0,DE2030,,,IoSN Lite,Electricity
6369,IE00-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-500.0,DE2030,,,IoSN Lite,Electricity
6370,IE00-UKNI,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1200.0,DE2030,,,IoSN Lite,Electricity
6371,ITCN-ITCO,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-400.0,DE2030,,,IoSN Lite,Electricity
6372,ITCN-ITCS,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-2600.0,DE2030,,,IoSN Lite,Electricity
6373,ITCN-ITN1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-4100.0,DE2030,,,IoSN Lite,Electricity
6374,ITCO-ITSA,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-480.0,DE2030,,,IoSN Lite,Electricity
6375,ITCS-ITS1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-5600.0,DE2030,,,IoSN Lite,Electricity
6376,ITCS-ITSA,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-890.0,DE2030,,,IoSN Lite,Electricity
6377,ITCS-ME00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-600.0,DE2030,,,IoSN Lite,Electricity
6378,ITN1-SI00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-600.0,DE2030,,,IoSN Lite,Electricity
6379,ITS1-ITSI,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1200.0,DE2030,,,IoSN Lite,Electricity
6380,ITSI-MT00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-200.0,DE2030,,,IoSN Lite,Electricity
6381,LT00-LV00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-950.0,DE2030,,,IoSN Lite,Electricity
6382,LT00-PL00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-700.0,DE2030,,,IoSN Lite,Electricity
6383,LT00-SE04,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-700.0,DE2030,,,IoSN Lite,Electricity
6384,ME00-RS00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-600.0,DE2030,,,IoSN Lite,Electricity
6385,MK00-RS00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-650.0,DE2030,,,IoSN Lite,Electricity
6386,NL00-NOS0,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-700.0,DE2030,,,IoSN Lite,Electricity
6387,NL00-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1000.0,DE2030,,,IoSN Lite,Electricity
6388,NOM1-NON1,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1300.0,DE2030,,,IoSN Lite,Electricity
6389,NOM1-NOS0,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1400.0,DE2030,,,IoSN Lite,Electricity
6390,NOM1-SE02,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-1000.0,DE2030,,,IoSN Lite,Electricity
6391,NON1-SE01,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-600.0,DE2030,,,IoSN Lite,Electricity
6392,NON1-SE02,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-300.0,DE2030,,,IoSN Lite,Electricity
6393,NOS0-SE03,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-2095.0,DE2030,,,IoSN Lite,Electricity
6394,NOS0-UK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-2800.0,DE2030,,,IoSN Lite,Electricity
6395,PL00-SE04,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-600.0,DE2030,,,IoSN Lite,Electricity
6396,PLE0-PL00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-3000.0,DE2030,,,IoSN Lite,Electricity
6397,PLI0-SK00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-990.0,DE2030,,,IoSN Lite,Electricity
6398,RO00-RS00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-800.0,DE2030,,,IoSN Lite,Electricity
6399,RO00-UA01,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-150.0,DE2030,,,IoSN Lite,Electricity
6400,SE01-SE02,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-3300.0,DE2030,,,IoSN Lite,Electricity
6401,SE02-SE03,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-8100.0,DE2030,,,IoSN Lite,Electricity
6402,SE03-SE04,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-3600.0,DE2030,,,IoSN Lite,Electricity
6403,SK00-UA01,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-400.0,DE2030,,,IoSN Lite,Electricity
6404,UK00-UKNI,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,-500.0,DE2030,,,IoSN Lite,Electricity
6405,ITSI-TN00,,Import Capacity,Interconnection,Reference Grid,Distributed Energy,2030,2007,600.0,DE2030,,,IoSN Lite,Electricity
6406,AL00-GR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,2270.95895163,DE2030-1984,,,IoSN Lite,Electricity
6407,AL00-ME00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,71.85191866,DE2030-1984,,,IoSN Lite,Electricity
6408,AT00-DE00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,4922.41914052,DE2030-1984,,,IoSN Lite,Electricity
6409,AT00-HU00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,98.45886972,DE2030-1984,,,IoSN Lite,Electricity
6410,AT00-SI00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,2659.96911913,DE2030-1984,,,IoSN Lite,Electricity
6411,BA00-HR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,1362.66719756,DE2030-1984,,,IoSN Lite,Electricity
6412,BE00-FR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,243.59268445,DE2030-1984,,,IoSN Lite,Electricity
6413,BE00-NL00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,6893.09621571,DE2030-1984,,,IoSN Lite,Electricity
6414,BE00-UK00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,1372.67370503,DE2030-1984,,,IoSN Lite,Electricity
6415,BG00-RO00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,634.48221694,DE2030-1984,,,IoSN Lite,Electricity
6416,BG00-TR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,8719.09205607,DE2030-1984,,,IoSN Lite,Electricity
6417,CH00-DE00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,7395.49636081,DE2030-1984,,,IoSN Lite,Electricity
6418,CH00-FR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,117.87824162,DE2030-1984,,,IoSN Lite,Electricity
6419,CY00-GR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,220.49436594,DE2030-1984,,,IoSN Lite,Electricity
6420,CZ00-SK00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,21.51770746,DE2030-1984,,,IoSN Lite,Electricity
6421,DE00-FR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,1713.41226741,DE2030-1984,,,IoSN Lite,Electricity
6422,DKE1-SE04,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,647.02376979,DE2030-1984,,,IoSN Lite,Electricity
6423,DKW1-NOS0,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,1902.94531509,DE2030-1984,,,IoSN Lite,Electricity
6424,ES00-FR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,15829.34799708,DE2030-1984,,,IoSN Lite,Electricity
6425,FI00-SE01,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,16.72806406,DE2030-1984,,,IoSN Lite,Electricity
6426,FR00-IE00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,3886.02185217,DE2030-1984,,,IoSN Lite,Electricity
6427,FR00-UK00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,18559.91785295,DE2030-1984,,,IoSN Lite,Electricity
6428,GR00-MK00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,324.63392072,DE2030-1984,,,IoSN Lite,Electricity
6429,GR00-TR00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,8684.12833303,DE2030-1984,,,IoSN Lite,Electricity
6430,HR00-RS00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,814.25011434,DE2030-1984,,,IoSN Lite,Electricity
6431,HU00-RO00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,662.77684597,DE2030-1984,,,IoSN Lite,Electricity
6432,HU00-RS00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,858.75733865,DE2030-1984,,,IoSN Lite,Electricity
6433,ITCS-ME00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,2548.34070466,DE2030-1984,,,IoSN Lite,Electricity
6434,ITSI-MT00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,354.4401332,DE2030-1984,,,IoSN Lite,Electricity
6435,MK00-RS00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,431.53036252,DE2030-1984,,,IoSN Lite,Electricity
6436,NON1-SE02,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,4069.62459485,DE2030-1984,,,IoSN Lite,Electricity
6437,NOS0-UK00,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,3068.44577989,DE2030-1984,,,IoSN Lite,Electricity
6438,SK00-PLE0,,Flow,Interconnection,Expanded Grid,Distributed Energy,2030,1984,1205.08094016,DE2030-1984,,,IoSN Lite,Electricity
6439,AL00-GR00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,1242.28954767,DE2030-1984,,,IoSN Lite,Electricity
6440,AL00-ME00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,54.85320119,DE2030-1984,,,IoSN Lite,Electricity
6441,AL00-MK00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,1033.98251636,DE2030-1984,,,IoSN Lite,Electricity
6442,AL00-RS00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,761.55679833,DE2030-1984,,,IoSN Lite,Electricity
6443,AT00-CH00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,604.26259617,DE2030-1984,,,IoSN Lite,Electricity
6444,AT00-CZ00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,4028.98733346,DE2030-1984,,,IoSN Lite,Electricity
6445,AT00-DE00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,11732.63949799,DE2030-1984,,,IoSN Lite,Electricity
6446,AT00-HU00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,2888.86926235,DE2030-1984,,,IoSN Lite,Electricity
6447,AT00-ITN1,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,2509.41923854,DE2030-1984,,,IoSN Lite,Electricity
6448,AT00-SI00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,2382.5845546,DE2030-1984,,,IoSN Lite,Electricity
6449,BA00-HR00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,1954.54681305,DE2030-1984,,,IoSN Lite,Electricity
6450,BA00-ME00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,569.53807322,DE2030-1984,,,IoSN Lite,Electricity
6451,BA00-RS00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,1157.17142098,DE2030-1984,,,IoSN Lite,Electricity
6452,BE00-DE00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,4201.54819418,DE2030-1984,,,IoSN Lite,Electricity
6453,BE00-FR00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,604.23901195,DE2030-1984,,,IoSN Lite,Electricity
6454,BE00-LUB1,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,529.92655508,DE2030-1984,,,IoSN Lite,Electricity
6455,BE00-LUG1,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,1805.43647075,DE2030-1984,,,IoSN Lite,Electricity
6456,BE00-NL00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,7240.15201757,DE2030-1984,,,IoSN Lite,Electricity
6457,BE00-UK00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,1889.03622825,DE2030-1984,,,IoSN Lite,Electricity
6458,BG00-GR00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,6021.43440104,DE2030-1984,,,IoSN Lite,Electricity
6459,BG00-MK00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,977.37937516,DE2030-1984,,,IoSN Lite,Electricity
6460,BG00-RO00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,1115.06587938,DE2030-1984,,,IoSN Lite,Electricity
6461,BG00-RS00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,747.41083321,DE2030-1984,,,IoSN Lite,Electricity
6462,BG00-TR00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,7839.70886471,DE2030-1984,,,IoSN Lite,Electricity
6463,CH00-DE00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,15548.67839744,DE2030-1984,,,IoSN Lite,Electricity
6464,CH00-FR00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,126.57252137,DE2030-1984,,,IoSN Lite,Electricity
6465,CH00-ITN1,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,17817.44761365,DE2030-1984,,,IoSN Lite,Electricity
6466,CZ00-DE00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,1553.89810596,DE2030-1984,,,IoSN Lite,Electricity
6467,CZ00-PLI0,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,775.52406449,DE2030-1984,,,IoSN Lite,Electricity
6468,CZ00-SK00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,3487.80798312,DE2030-1984,,,IoSN Lite,Electricity
6469,DE00-DEKF,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,211.08565312,DE2030-1984,,,IoSN Lite,Electricity
6470,DE00-DKE1,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,1520.9146851,DE2030-1984,,,IoSN Lite,Electricity
6471,DE00-DKW1,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,3864.07792958,DE2030-1984,,,IoSN Lite,Electricity
6472,DE00-FR00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,1603.85346108,DE2030-1984,,,IoSN Lite,Electricity
6473,DE00-LUG1,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,5661.12763384,DE2030-1984,,,IoSN Lite,Electricity
6474,DE00-LUV1,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,1034.40931481,DE2030-1984,,,IoSN Lite,Electricity
6475,DE00-NL00,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,4719.73396996,DE2030-1984,,,IoSN Lite,Electricity
6476,DE00-NOS0,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,3707.14320837,DE2030-1984,,,IoSN Lite,Electricity
6477,DE00-PLI0,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,8340.55661204,DE2030-1984,,,IoSN Lite,Electricity
6478,DE00-SE04,,Flow,Interconnection,Reference Grid,Distributed Energy,2030,1984,1858.88762634,DE2030-1984,,,IoSN Lite,Electricity
